Concentration,Seed,NumSamples,MaxIters,MaxCats,Converged,ARI,HeightARI,NumCats,NumBigCats,Means,Weights,Covs,NumLargeWeights,CategoryCounts,NumNasalSplits,NumHighSplits,NumLowSplits
1,9,250,3000,6,True,0.011922342865246228,0.06690876324424928,5,4,[1.32196714 2.32129467] [ 0.1702973  -0.19363306] [2.99120513 3.49646396] [3.01992325 0.06189804] [2.98258097 1.60513432],[6.43855268e-01 5.08205651e-03 1.22302393e-01 1.17719798e-01 1.10533330e-01 5.07153935e-04],[[0.92159149 0.04445681]  [0.04445681 2.39953256]] [[1.95205267 2.03928503]  [2.03928503 3.8453354 ]] [[0.40859236 0.22808313]  [0.22808313 0.95622223]] [[ 0.6338364  -0.12230756]  [-0.12230756  0.94306113]] [[0.57214007 0.11014122]  [0.11014122 0.28155331]],5,"{0: 646, 1: 2, 2: 116, 3: 102, 4: 134, 5: 0}",2,0,1
1,10,250,3000,6,True,0.10764929496590311,0.43510038820790325,2,2,[1.64340128 1.28334996] [1.97975165 3.3465083 ],[5.73629455e-01 3.11353058e-01 1.14122058e-01 5.14031901e-04 2.54585291e-04 1.26811800e-04],[[ 1.7132587  -0.03236587]  [-0.03236587  1.73444945]] [[ 1.05935426 -0.26181338]  [-0.26181338  1.29430331]],3,"{0: 672, 1: 328, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,11,250,3000,6,True,0.001324512798309625,0.0063096840436945,3,3,[2.21965496 0.49517012] [1.88159246 2.04399076] [2.77574396 2.86584091],[1.03682293e-01 7.35410029e-01 1.60008572e-01 5.16173316e-04 2.55614014e-04 1.27318408e-04],[[0.41319161 0.07842839]  [0.07842839 1.18796109]] [[ 1.48954205 -0.14257594]  [-0.14257594  2.17171706]] [[0.41680563 0.0984421 ]  [0.0984421  2.59991264]],3,"{0: 16, 1: 938, 2: 46, 3: 0, 4: 0, 5: 0}",1,0,0
1,12,250,3000,6,True,0.10790060204993311,0.4631661013203643,4,4,[0.14474898 2.67284221] [2.07742808 1.1157458 ] [1.45156844 3.04095166] [2.7473514  3.37909226],[5.03959337e-02 5.48132208e-01 1.95992408e-01 2.04709877e-01 5.14957207e-04 2.54615717e-04],[[ 1.20545248 -0.41346858]  [-0.41346858  1.74233847]] [[1.1849515  0.11930172]  [0.11930172 1.69581557]] [[ 0.42018967 -0.27216628]  [-0.27216628  1.64824481]] [[ 0.28599374 -0.03084659]  [-0.03084659  1.23666289]],4,"{0: 26, 1: 588, 2: 184, 3: 202, 4: 0, 5: 0}",3,1,0
1,13,250,3000,6,True,0.13119109505967988,0.48049759365941,4,4,[2.13339429 2.77081061] [2.13865472 0.77408911] [1.26696882 1.65769386] [ 3.63742162 -0.2913443 ],[5.64555959e-01 1.07116988e-03 2.71722392e-01 1.26551292e-01 3.56017482e-02 4.97438401e-04],[[1.65954702 0.19934093]  [0.19934093 1.31168307]] [[1.74094754 0.23051367]  [0.23051367 0.74462399]] [[ 0.82058109 -1.23489285]  [-1.23489285  4.74241913]] [[ 0.42493158 -0.46725346]  [-0.46725346  2.36511556]],5,"{0: 620, 1: 0, 2: 328, 3: 32, 4: 20, 5: 0}",1,0,1
1,14,250,3000,6,True,0.0596389488050036,0.15958252514511329,6,6,[1.59050127 1.91656624] [2.60206813 3.28391912] [3.2816429  0.65419492] [3.38485933 2.20108278] [2.28578653 1.03939123] [0.4888528  2.06780055],[0.19489959 0.27452297 0.11170451 0.07770378 0.15820727 0.18296188],[[ 0.06099057 -0.03267128]  [-0.03267128  2.23031322]] [[ 0.76438119 -0.19791506]  [-0.19791506  1.33818259]] [[ 0.91822805 -0.40143559]  [-0.40143559  0.67440583]] [[ 0.83325844 -0.19616125]  [-0.19616125  0.43573659]] [[ 0.20489539 -0.0575349 ]  [-0.0575349   1.63753649]] [[ 0.30562244 -0.05878439]  [-0.05878439  2.46230259]],6,"{0: 258, 1: 278, 2: 94, 3: 44, 4: 146, 5: 180}",4,0,3
1,15,250,3000,6,True,0.04675858824005409,0.23037585187642118,4,4,[2.71914774 2.78513122] [0.55847128 2.0192163 ] [1.94492736 1.66365299] [2.60194313 0.52091111],[4.38283916e-01 2.32914747e-01 1.84576621e-01 1.43457939e-01 5.13067214e-04 2.53709874e-04],[[ 0.89537584 -0.04220844]  [-0.04220844  1.71344356]] [[0.40287499 0.21230209]  [0.21230209 2.54658433]] [[0.21762267 0.29944463]  [0.29944463 2.41213014]] [[0.63915797 0.16154171]  [0.16154171 1.05303024]],4,"{0: 480, 1: 240, 2: 166, 3: 114, 4: 0, 5: 0}",2,0,0
1,16,250,3000,6,True,0.0,0.0,1,1,[1.91522157 1.99213542],[9.98997029e-01 5.20317157e-04 2.57853588e-04 1.28531215e-04 6.41902732e-05 3.20790378e-05],[[1.49794267 0.01548691]  [0.01548691 2.43584725]],1,"{0: 1000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
1,17,250,3000,6,True,0.11949611174527118,0.38461222634523223,5,5,[1.5746307  1.05148822] [1.44503472 2.71793543] [1.72880006 3.43754243] [2.63273839 0.65962308] [-0.11733435  0.7348918 ],[0.17377268 0.1910422  0.33125676 0.27849724 0.00102427 0.02440684],[[0.42394158 0.2218718 ]  [0.2218718  0.34866946]] [[0.81690616 0.3336247 ]  [0.3336247  0.3393095 ]] [[ 1.8682915  -0.10307771]  [-0.10307771  1.37714219]] [[0.83505848 0.39969736]  [0.39969736 1.5533364 ]] [[0.82772796 0.39939088]  [0.39939088 1.11732589]],6,"{0: 208, 1: 236, 2: 284, 3: 252, 4: 0, 5: 20}",3,0,3
1,18,250,3000,6,True,0.05268641394547424,0.21892101823915397,5,5,[1.59973095 3.18991658] [2.91930788 1.06714091] [0.81836766 1.74926172] [3.87416675 2.63570911] [1.73159199 0.75305385],[0.24607551 0.21263667 0.25166718 0.1418726  0.14723778 0.00051026],[[ 0.40958876 -0.10056642]  [-0.10056642  1.71328202]] [[ 0.284403   -0.01834809]  [-0.01834809  1.66073329]] [[0.71439907 0.18087575]  [0.18087575 1.56311357]] [[ 0.7138045  -0.08551919]  [-0.08551919  2.78975742]] [[0.13077974 0.26413811]  [0.26413811 2.09845626]],5,"{0: 254, 1: 240, 2: 214, 3: 118, 4: 174, 5: 0}",5,1,4
1,19,250,3000,6,True,0.0,0.0,1,1,[1.92654492 2.03921949],[9.98997624e-01 5.19989983e-04 2.57700844e-04 1.28463415e-04 6.41580209e-05 3.20632365e-05],[[1.45440747 0.04033016]  [0.04033016 2.33789784]],1,"{0: 1000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
10,0,250,3000,6,True,0.06622402483050101,0.18330218433049644,6,5,[-0.02451118  1.67474186] [2.51087666 1.0235699 ] [2.4849006  3.63394231] [1.05559747 2.26673691] [ 2.2867179  -0.97010167] [2.48962489 2.44623498],[0.07138287 0.33139128 0.19603203 0.32145403 0.0049473  0.0747925 ],[[ 1.84875813 -0.20684103]  [-0.20684103  1.88084952]] [[1.02352685 0.23479177]  [0.23479177 1.27627862]] [[0.97681416 0.03006118]  [0.03006118 0.90723772]] [[ 0.33164176 -0.12175366]  [-0.12175366  2.56738725]] [[ 0.50337715 -0.67869723]  [-0.67869723  5.5363822 ]] [[0.46563629 0.18210753]  [0.18210753 0.26030688]],6,"{0: 44, 1: 294, 2: 162, 3: 406, 4: 2, 5: 92}",4,0,3
10,1,250,3000,6,True,0.22249072381366725,0.8574734520585241,3,2,[1.92067475 1.08128584] [1.93256069 3.0560624 ] [0.23295062 4.75942132],[0.54124574 0.45347536 0.00098557 0.00090735 0.0008356  0.00255038],[[ 1.31083808 -0.14175781]  [-0.14175781  1.2396001 ]] [[ 1.25247821 -0.1379538 ]  [-0.1379538   1.12937083]] [[ 1.76996631 -2.32045825]  [-2.32045825  4.39249302]],3,"{0: 552, 1: 446, 2: 0, 3: 0, 4: 0, 5: 2}",0,0,0
10,2,250,3000,6,True,0.0779698011594599,0.16727568582310254,4,4,[1.15197643 2.27844161] [2.50859583 1.99812353] [2.51705731 0.83883875] [3.29555018 3.08251062],[0.42497069 0.18481461 0.3006357  0.08776465 0.00095346 0.0008609 ],[[0.77648412 0.31721705]  [0.31721705 2.71906594]] [[ 0.40272266 -0.39140285]  [-0.39140285  2.21736824]] [[1.46628466 0.47744163]  [0.47744163 1.37847519]] [[0.60456205 0.32398464]  [0.32398464 0.74074681]],4,"{0: 462, 1: 132, 2: 332, 3: 74, 4: 0, 5: 0}",2,0,0
10,3,250,3000,6,True,0.0225764043901165,0.11595045673987689,3,3,[2.6738667  2.50354312] [1.60854402 0.94489671] [0.68044344 2.0997918 ],[0.00107293 0.58258086 0.19087528 0.22364378 0.00096019 0.00086695],[[ 1.04799404 -0.44477329]  [-0.44477329  2.23552008]] [[0.48808403 0.09840289]  [0.09840289 1.77302661]] [[0.92329304 0.03235632]  [0.03235632 1.77447051]],4,"{0: 0, 1: 644, 2: 162, 3: 194, 4: 0, 5: 0}",1,0,0
10,4,250,3000,6,True,0.022413022050351623,0.07287979199173837,4,4,[1.46014512 2.03294323] [-0.27058533  1.3533156 ] [3.19934341 1.17311845] [2.87614572 3.28909046],[0.52789845 0.05747663 0.25274732 0.16005566 0.00095744 0.00086449],[[ 0.58619309 -0.11871662]  [-0.11871662  2.11367264]] [[ 1.1507288  -0.24880293]  [-0.24880293  3.56578944]] [[0.69380443 0.09479773]  [0.09479773 1.57212337]] [[1.17428757 0.03039174]  [0.03039174 1.08714468]],4,"{0: 596, 1: 36, 2: 242, 3: 126, 4: 0, 5: 0}",3,0,1
10,5,250,3000,6,True,0.15349368558673765,0.5380306805004323,3,3,[1.80400398 2.11309552] [1.83912757 0.59131572] [2.2505038 3.2901857],[0.18866805 0.39503238 0.41367592 0.000965   0.0008713  0.00078735],[[ 1.19332464 -0.41324745]  [-0.41324745  0.39439768]] [[ 1.19414673 -0.21700438]  [-0.21700438  0.96199124]] [[ 1.38554866 -0.29783844]  [-0.29783844  1.20571854]],3,"{0: 232, 1: 388, 2: 380, 3: 0, 4: 0, 5: 0}",0,0,0
10,6,250,3000,6,True,0.1298249771189854,0.4479312353578532,4,4,[2.11356886 1.98714341] [2.13695035 0.57238047] [1.50702886 3.33290395] [3.13094242 3.77317711],[0.23314915 0.37301129 0.00107051 0.32877873 0.06304161 0.00094871],[[2.13665299 0.64179266]  [0.64179266 0.60683632]] [[1.46859362 0.33702563]  [0.33702563 1.1779719 ]] [[0.98265365 0.16560351]  [0.16560351 1.12121074]] [[0.3914194  0.3047696 ]  [0.3047696  0.78552231]],5,"{0: 280, 1: 350, 2: 0, 3: 314, 4: 56, 5: 0}",1,1,0
10,7,250,3000,6,True,-0.002149981398844619,0.0005888582554178427,4,3,[0.70161449 1.71896388] [3.10659053 1.9246396 ] [1.93526676 1.71180836] [-0.52597953  1.49080852],[0.31083035 0.32171338 0.35652316 0.00920085 0.00091005 0.00082221],[[0.41588327 0.02995851]  [0.02995851 2.1938062 ]] [[ 0.51083615 -0.14129156]  [-0.14129156  2.43124882]] [[ 0.12937268 -0.06400867]  [-0.06400867  2.22523013]] [[2.15500479 0.21649506]  [0.21649506 1.1417465 ]],4,"{0: 294, 1: 282, 2: 420, 3: 4, 4: 0, 5: 0}",6,0,6
10,8,250,3000,6,True,0.10061216671994573,0.35998416253284354,3,3,[2.0661426  1.21571786] [1.60809395 3.71588474] [2.5055567 2.656146 ],[0.00107588 0.00107341 0.62331257 0.27793872 0.09564501 0.00095442],[[ 1.6464834  -0.00425593]  [-0.00425593  1.54229885]] [[1.15191865 0.18531478]  [0.18531478 1.07110674]] [[1.20023368 0.29320704]  [0.29320704 0.32934596]],5,"{0: 0, 1: 0, 2: 664, 3: 278, 4: 58, 5: 0}",0,0,0
10,9,250,3000,6,True,0.011510175452298647,0.06545121051966425,5,4,[1.3227058  2.32011729] [ 0.16964977 -0.19294119] [2.99139495 3.49845173] [3.02362313 0.05873359] [2.98185849 1.60478617],[0.64396061 0.00508283 0.12206013 0.11708658 0.1108602  0.00094964],[[0.92202565 0.04346241]  [0.04346241 2.40082726]] [[1.95170378 2.03885583]  [2.03885583 3.844244  ]] [[0.40852522 0.22794186]  [0.22794186 0.95418325]] [[ 0.63146512 -0.12126648]  [-0.12126648  0.94091755]] [[0.57226616 0.1103776 ]  [0.1103776  0.28203187]],5,"{0: 648, 1: 2, 2: 116, 3: 100, 4: 134, 5: 0}",2,0,1
10,10,250,3000,6,True,0.10961015925858969,0.44039956686043763,2,2,[1.64204582 1.28155649] [1.98115785 3.3444608 ],[0.57131629 0.31129749 0.11478379 0.00095681 0.00086439 0.00078122],[[ 1.71425172 -0.03335494]  [-0.03335494  1.73333785]] [[ 1.06155692 -0.26314324]  [-0.26314324  1.29618996]],3,"{0: 670, 1: 330, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
10,11,250,3000,6,True,0.001533062929703945,0.007078119686185782,3,3,[2.21173734 0.48820405] [1.87884578 2.0412149 ] [2.77105912 2.83513325],[0.10106136 0.7316201  0.16470505 0.00096097 0.00086805 0.00078447],[[0.41140181 0.07696701]  [0.07696701 1.18312987]] [[ 1.49024425 -0.14504352]  [-0.14504352  2.17308437]] [[0.42087631 0.10181095]  [0.10181095 2.62200805]],3,"{0: 14, 1: 938, 2: 48, 3: 0, 4: 0, 5: 0}",1,0,0
10,12,250,3000,6,True,0.1078566421040722,0.46332635696370295,4,4,[0.14790895 2.66955125] [2.07828586 1.11049162] [1.44988522 3.03364057] [2.74592476 3.37422466],[0.05068326 0.54488982 0.19645189 0.20614779 0.00096028 0.00086697],[[ 1.20503743 -0.41313881]  [-0.41313881  1.74553258]] [[1.18588556 0.12024424]  [0.12024424 1.69182545]] [[ 0.41817931 -0.27176615]  [-0.27176615  1.65471431]] [[ 0.28718399 -0.03095808]  [-0.03095808  1.23967253]],4,"{0: 26, 1: 588, 2: 182, 3: 204, 4: 0, 5: 0}",3,1,0
10,13,250,3000,6,True,0.11252403743149496,0.4285378593633542,5,4,[2.17578191 2.78777005] [2.09667612 0.79540065] [1.22719992 1.37818593] [3.62040847 0.08540209] [1.23179278 5.30573702],[0.5557148  0.00107124 0.24211327 0.14972016 0.04744653 0.00393399],[[1.59978569 0.15941882]  [0.15941882 1.33337493]] [[1.80255631 0.26916331]  [0.26916331 0.72269652]] [[ 0.83270449 -1.18168013]  [-1.18168013  3.59157244]] [[ 0.39953534 -0.45460063]  [-0.45460063  2.47640787]] [[ 0.80232313 -1.38872951]  [-1.38872951  6.2195607 ]],6,"{0: 630, 1: 0, 2: 302, 3: 44, 4: 22, 5: 2}",2,0,2
10,14,250,3000,6,True,0.05261038385453936,0.15253877026845278,6,6,[1.59060009 1.9072861 ] [2.56167156 3.40029544] [3.27599613 0.67841034] [3.34752848 2.23562674] [2.29049983 1.06939856] [0.48920274 2.06359526],[0.19504766 0.25119134 0.11657051 0.09197716 0.16232411 0.18288922],[[ 0.06098866 -0.03330029]  [-0.03330029  2.22375503]] [[ 0.76399329 -0.16253796]  [-0.16253796  1.24122113]] [[ 0.90906477 -0.39903747]  [-0.39903747  0.68147956]] [[ 0.80679877 -0.18817114]  [-0.18817114  0.42777546]] [[ 0.2039813  -0.0561975 ]  [-0.0561975   1.65461002]] [[ 0.30603714 -0.05996244]  [-0.05996244  2.46102408]],6,"{0: 256, 1: 230, 2: 98, 3: 76, 4: 160, 5: 180}",5,0,4
10,15,250,3000,6,True,0.053284227600310534,0.24128014737704528,4,4,[2.71857452 2.81372379] [0.55842916 2.01964166] [1.94630802 1.66943097] [2.61289946 0.54926976],[0.42938898 0.23264311 0.1854916  0.15065512 0.00095706 0.00086413],[[ 0.89666555 -0.04255544]  [-0.04255544  1.68449979]] [[0.402842   0.2122376 ]  [0.2122376  2.54293514]] [[0.21814927 0.29777612]  [0.29777612 2.40106722]] [[0.65266905 0.17024015]  [0.17024015 1.06845797]],4,"{0: 466, 1: 242, 2: 168, 3: 124, 4: 0, 5: 0}",2,0,0
10,16,250,3000,6,True,0.0,0.0,1,1,[1.91521594 1.99213541],[9.96005630e-01 9.66628651e-04 8.73947281e-04 7.91296825e-04 7.15214619e-04 6.47282509e-04],[[1.4981127  0.01548642]  [0.01548642 2.43610159]],1,"{0: 1000, 1: 0, 2: 0, 3: 0, 4: 0, 5: 0}",0,0,0
10,17,250,3000,6,True,0.12194971079368566,0.3830103867341978,5,5,[1.57713118 1.05385848] [1.44843906 2.72117713] [1.73043387 3.45068436] [2.6349474  0.66840742] [-0.07328551  0.79643306],[0.17228192 0.19046538 0.32812902 0.28026939 0.00103677 0.02781753],[[0.41054095 0.21621594]  [0.21621594 0.34672383]] [[0.80849991 0.32811551]  [0.32811551 0.33491051]] [[ 1.8674917  -0.10654799]  [-0.10654799  1.36348868]] [[0.83260159 0.39938638]  [0.39938638 1.55872855]] [[0.82014724 0.38913102]  [0.38913102 1.13905368]],6,"{0: 208, 1: 236, 2: 280, 3: 256, 4: 0, 5: 20}",3,0,3
10,18,250,3000,6,True,0.05381322233970267,0.21644010119692425,5,5,[1.59562151 3.20101229] [2.91812544 1.06700087] [0.82002352 1.75207158] [3.87073046 2.63226141] [1.7339959  0.76957353],[0.24290955 0.21234852 0.25231002 0.14250289 0.14897323 0.00095579],[[ 0.40836875 -0.09854216]  [-0.09854216  1.70668749]] [[ 0.2833758  -0.0192527 ]  [-0.0192527   1.65977865]] [[0.7144734  0.18225373]  [0.18225373 1.56416738]] [[ 0.71513119 -0.08347944]  [-0.08347944  2.78833143]] [[0.13121714 0.26645231]  [0.26645231 2.11530282]],5,"{0: 252, 1: 240, 2: 216, 3: 118, 4: 174, 5: 0}",5,1,4
10,19,250,3000,6,True,0.006924175506932027,0.018756241539990216,2,2,[1.45547389 1.8552246 ] [2.83098313 2.39248386],[0.65597436 0.34069262 0.0009632  0.00087059 0.0007872  0.00071204],[[ 1.0832733  -0.08309381]  [-0.08309381  2.2515733 ]] [[ 0.92168494 -0.20763267]  [-0.20763267  2.30794824]],2,"{0: 694, 1: 306, 2: 0, 3: 0, 4: 0, 5: 0}",1,0,1
100,0,250,3000,6,True,0.059224082790763584,0.17014024623729557,6,5,[-0.03477012  1.66758053] [2.54292763 1.00074112] [2.46522503 3.71908698] [1.05766961 2.26398308] [ 2.28764298 -0.95825932] [2.49335787 2.4453099 ],[0.07096502 0.32352152 0.18230393 0.32676033 0.00513906 0.09131014],[[ 1.83667206 -0.21299062]  [-0.21299062  1.87584459]] [[1.01934875 0.25913656]  [0.25913656 1.24948593]] [[0.97665727 0.05758046]  [0.05758046 0.82626527]] [[ 0.33284041 -0.11702688]  [-0.11702688  2.56634768]] [[ 0.50091109 -0.67159966]  [-0.67159966  5.48774196]] [[0.49271578 0.19839876]  [0.19839876 0.26508919]],6,"{0: 44, 1: 290, 2: 146, 3: 406, 4: 2, 5: 112}",4,0,3
100,1,250,3000,6,True,0.21632661533990524,0.8243042964962402,4,2,[1.90730111 1.08455902] [1.96332638 3.06403113] [0.32397734 0.39209828] [0.33777094 4.61384828],[0.53970517 0.45056113 0.00339584 0.00104769 0.00103674 0.00425343],[[ 1.27199414 -0.19108095]  [-0.19108095  1.21742919]] [[ 1.26353886 -0.15541426]  [-0.15541426  1.10791969]] [[2.10063807 1.68049034]  [1.68049034 2.41919014]] [[ 1.72322091 -2.19419304]  [-2.19419304  4.25979936]],6,"{0: 550, 1: 446, 2: 2, 3: 0, 4: 0, 5: 2}",1,0,1
100,2,250,3000,6,True,0.0843292169305784,0.18626218585804558,4,4,[1.15166548 2.30080466] [2.5023483  1.99100885] [2.50253048 0.81377106] [3.24085387 3.03387375],[0.42137009 0.17594315 0.30404071 0.09655586 0.00105077 0.00103942],[[0.77661191 0.32300518]  [0.32300518 2.69794378]] [[ 0.40272826 -0.40561656]  [-0.40561656  2.2393443 ]] [[1.4702277  0.47850841]  [0.47850841 1.35468102]] [[0.63406675 0.33852805]  [0.33852805 0.7568025 ]],6,"{0: 464, 1: 110, 2: 336, 3: 90, 4: 0, 5: 0}",2,0,0
100,3,250,3000,6,True,0.029353812609551024,0.13920583987063825,3,3,[2.709325   2.50659801] [1.610484  1.0441501] [0.6516997  2.18098764],[0.00107204 0.56182366 0.21927605 0.21573241 0.00105361 0.00104223],[[ 1.02696251 -0.45421898]  [-0.45421898  2.24598645]] [[0.50624859 0.09741073]  [0.09741073 1.83495635]] [[0.91409997 0.07853965]  [0.07853965 1.77713385]],6,"{0: 0, 1: 620, 2: 188, 3: 192, 4: 0, 5: 0}",1,0,0
100,4,250,3000,6,True,0.02816452338048958,0.08975190461725595,5,5,[1.44364251 1.93047909] [3.10258568 1.02399478] [3.08304225 3.17594278] [-0.36875571  0.98601334] [1.39379166 3.67464329],[0.46184318 0.00107155 0.26054375 0.14824822 0.0468659  0.0814274 ],[[0.53679508 0.0395539 ]  [0.0395539  1.8430625 ]] [[0.73904437 0.12674061]  [0.12674061 1.4949509 ]] [[1.04290886 0.05835205]  [0.05835205 1.26597576]] [[ 1.12808148 -0.28547948]  [-0.28547948  2.68088549]] [[ 1.22479228 -0.53802421]  [-0.53802421  0.85379673]],6,"{0: 556, 1: 0, 2: 248, 3: 130, 4: 30, 5: 36}",4,1,3
100,5,250,3000,6,True,0.14358365069983917,0.5033935116610592,4,4,[1.70558125 2.15287505] [1.8276986  0.60650372] [2.48937403 3.22144324] [1.08873918 3.66265629],[0.18855124 0.39859586 0.35833717 0.05242744 0.00104982 0.00103847],[[ 1.26138896 -0.45738223]  [-0.45738223  0.40732164]] [[ 1.19132959 -0.22428409]  [-0.22428409  0.97599736]] [[ 1.16578456 -0.25030399]  [-0.25030399  1.26468567]] [[ 0.49473991 -0.44731778]  [-0.44731778  0.97329874]],6,"{0: 232, 1: 394, 2: 348, 3: 26, 4: 0, 5: 0}",1,1,0
100,6,250,3000,6,True,0.12808885432605768,0.43200049325207474,4,4,[2.11227046 1.98807449] [2.13581408 0.56956652] [1.47102407 3.35008142] [3.09609299 3.74394688],[0.23911901 0.00107259 0.3713277  0.31681637 0.07061381 0.00105051],[[2.11904051 0.63161302]  [0.63161302 0.60803001]] [[1.46660928 0.33544409]  [0.33544409 1.17633112]] [[0.95006762 0.16848553]  [0.16848553 1.11070515]] [[0.40209057 0.30752045]  [0.30752045 0.79270385]],6,"{0: 286, 1: 0, 2: 346, 3: 304, 4: 64, 5: 0}",1,1,0
100,7,250,3000,6,True,-0.0021087862168905507,0.0007685574633728438,4,3,[0.69755403 1.71796174] [3.10851014 1.92482377] [1.93432763 1.71345312] [-0.40565836  1.50276325],[0.30738554 0.32074453 0.35882674 0.01096646 0.00104398 0.00103275],[[0.40844151 0.02819681]  [0.02819681 2.19683468]] [[ 0.50958579 -0.14145171]  [-0.14145171  2.43156496]] [[ 0.13014473 -0.06434233]  [-0.06434233  2.22594742]] [[2.15404387 0.21585639]  [0.21585639 1.16483585]],6,"{0: 292, 1: 282, 2: 422, 3: 4, 4: 0, 5: 0}",6,0,6
100,8,250,3000,6,True,0.13255954115333335,0.5461743773320448,3,3,[2.24002149 1.01403239] [1.57245625 3.64269731] [1.91980071 2.40279232],[0.00107411 0.00107513 0.53513101 0.31710384 0.1445623  0.0010536 ],[[1.49295539 0.17034874]  [0.17034874 1.37000988]] [[1.2088622  0.197177  ]  [0.197177   1.06300089]] [[1.7852931  0.61860064]  [0.61860064 0.44036485]],6,"{0: 0, 1: 0, 2: 510, 3: 318, 4: 172, 5: 0}",0,0,0
100,9,250,3000,6,True,0.0839734893403274,0.29714710149100576,6,5,[0.91084759 3.33116501] [ 0.40289702 -0.41190393] [1.84106658 3.15176763] [3.2277875 2.0642894] [2.04241028 1.45753954] [1.75763663 0.14789951],[0.21165592 0.01068035 0.22556781 0.18139265 0.20392114 0.16678214],[[0.69433153 0.09169194]  [0.09169194 1.62657345]] [[1.60028364 1.26801142]  [1.26801142 3.50289529]] [[1.05349331 0.43809656]  [0.43809656 0.7298032 ]] [[ 0.37258428 -0.20045436]  [-0.20045436  3.00635767]] [[0.87358882 0.13997121]  [0.13997121 0.27377279]] [[ 1.43046359 -0.31338114]  [-0.31338114  0.77415089]],6,"{0: 176, 1: 4, 2: 246, 3: 176, 4: 244, 5: 154}",3,1,1
100,10,250,3000,6,True,0.11196810036668443,0.36320604302070253,5,5,[1.58814215 0.68995394] [2.43608038 2.99032388] [1.83877132 1.83548949] [0.54843709 2.67869539] [-0.09061487  2.30158829],[0.33679398 0.33702288 0.19681577 0.11144311 0.01688266 0.0010416 ],[[1.6952375  0.04737435]  [0.04737435 1.26094546]] [[ 0.87392856 -0.40186318]  [-0.40186318  1.6286762 ]] [[ 0.14249267 -0.19861965]  [-0.19861965  2.18933995]] [[ 0.35292104 -0.18044518]  [-0.18044518  1.47616538]] [[ 1.75063065 -0.37106936]  [-0.37106936  0.4001202 ]],6,"{0: 350, 1: 336, 2: 198, 3: 106, 4: 10, 5: 0}",4,0,2
100,11,250,3000,6,True,0.003661943970353345,0.018246872527700964,2,2,[1.85871892 2.02019147] [2.72954489 2.62839678],[0.08181055 0.71236269 0.20269641 0.00105479 0.00104341 0.00103215],[[ 1.49463776 -0.16227626]  [-0.16227626  2.18641974]] [[0.45506192 0.13575692]  [0.13575692 2.75810546]],6,"{0: 0, 1: 932, 2: 68, 3: 0, 4: 0, 5: 0}",1,0,0
100,12,250,3000,6,True,0.10122315999090495,0.41901010859037063,4,4,[1.20617287 3.21417707] [2.05975924 1.05928894] [2.66649112 3.34991972] [1.44405042 2.88758768],[0.17809136 0.00107245 0.54853376 0.2081394  0.06311361 0.00104942],[[ 1.43912573 -0.06486563]  [-0.06486563  1.84239187]] [[1.14295323 0.10591961]  [0.10591961 1.57723135]] [[ 0.35321766 -0.04041431]  [-0.04041431  1.18823421]] [[ 0.26283445 -0.12666839]  [-0.12666839  0.45230347]],6,"{0: 114, 1: 0, 2: 602, 3: 218, 4: 66, 5: 0}",2,2,0
100,13,250,3000,6,True,0.12321188992252863,0.45440547178218155,5,4,[2.1761505  2.81709276] [2.07551622 0.82461709] [1.23657278 1.38207709] [3.60097654 0.30202818] [1.25387175 5.19284704],[0.53703065 0.00107044 0.24258968 0.15802245 0.05664272 0.00464407],[[1.59668257 0.16723477]  [0.16723477 1.3053534 ]] [[1.79524684 0.28643649]  [0.28643649 0.73803658]] [[ 0.83164436 -1.15637288]  [-1.15637288  3.51265558]] [[ 0.39723004 -0.4507171 ]  [-0.4507171   2.56942345]] [[ 0.8052691  -1.37077756]  [-1.37077756  6.13842785]],6,"{0: 616, 1: 0, 2: 306, 3: 46, 4: 30, 5: 2}",2,0,2
100,14,250,3000,6,True,0.05655361464575345,0.12135614840782646,6,6,[1.58953536 1.9129124 ] [2.54182111 3.49703021] [3.30608517 0.6826373 ] [3.32324098 2.26263973] [2.29397283 1.10042407] [0.49272217 2.0649934 ],[0.19467408 0.23067183 0.11448962 0.10333678 0.17238465 0.18444304],[[ 0.06044398 -0.0323533 ]  [-0.0323533   2.21375127]] [[ 0.76143584 -0.1396089 ]  [-0.1396089   1.1649709 ]] [[ 0.87937373 -0.40030176]  [-0.40030176  0.68555364]] [[ 0.79649009 -0.19317985]  [-0.19317985  0.435764  ]] [[ 0.20764902 -0.05402726]  [-0.05402726  1.65970214]] [[ 0.30752366 -0.05932177]  [-0.05932177  2.45864876]],6,"{0: 254, 1: 202, 2: 88, 3: 96, 4: 180, 5: 180}",5,0,4
